Shipment_ID,Product,Origin,Destination,Carrier,Spoiled_Flag,Departure_Time,Arrival_Time
SHP-16490,Amoxicillin,Hyderabad,Chennai,Shadowfax,0,2025-11-21 00:00:00,2025-11-22 10:00:00
SHP-23260,Insulin Glargine,Bangalore,Hyderabad,DHL,0,02/09/2025 00:00,2025-09-04 20:00:00
SHP-52953,Insulin Glargine,Bangalore,Delhi,Delhivery,0,2025-05-04 00:00:00,2025-05-06 18:00:00
SHP-35048,Humira (Adalimumab),Mumbai,Chennai ,DHL,0,2025-11-06 00:00:00,2025-11-08 22:00:00
SHP-90349,Humira (Adalimumab),Bangalore,Hyderabad,FedEx,0,2025-12-07 00:00:00,2025-12-07 17:00:00
SHP-21257,Insulin Glargine,Mumbai,Mumbai ,FedEx,0,2025-12-18 00:00:00,2025-12-20 19:00:00
SHP-62402,Amoxicillin,Hyderabad,Hyderabad,Shadowfax,0,2025-10-14 00:00:00,2025-10-15 12:00:00
SHP-11501,Humira (Adalimumab),Mumbai,Hyderabad,Delhivery,0,2025-07-16 00:00:00,2025-07-18 08:00:00
SHP-92499,Insulin Glargine,Mumbai,Hyderabad,BlueDart,1,2025-12-20 00:00:00,2025-12-21 12:00:00
SHP-76260,Insulin Glargine,Delhi,chennai,Delhivery,1,28/05/2025 00:00,2025-05-29 15:00:00
SHP-46059,Insulin Glargine,Bangalore,Hyderabad ,Delhivery,0,2025-01-28 00:00:00,2025-01-29 17:00:00
SHP-13377,Insulin Glargine,Mumbai,Mumbai,Delhivery,1,29/05/2025 00:00,2025-05-29 22:00:00
SHP-50490,Insulin Glargine,Hyderabad,Chennai,Shadowfax,0,2025-08-05 00:00:00,2025-08-07 07:00:00
SHP-19573,Insulin Glargine,Chennai,Mumbai,FedEx,0,2025-04-29 00:00:00,2025-05-01 13:00:00
SHP-60613,Humira (Adalimumab),Mumbai,bangalore,BlueDart,0,2025-09-06 00:00:00,2025-09-08 22:00:00
SHP-11941,Amoxicillin,Bangalore,Hyderabad,Delhivery,0,27/06/2025 00:00,2025-06-29 00:00:00
SHP-86747,Insulin Glargine,Delhi,Chennai,BlueDart,0,17/11/2025 00:00,2025-11-17 20:00:00
SHP-33514,COVID-19 mRNA Vaccine,Hyderabad,Chennai,Delhivery,0,2025-03-14 00:00:00,2025-03-15 14:00:00
SHP-67906,Humira (Adalimumab),Delhi,Hyderabad,FedEx,0,2025-07-29 00:00:00,2025-07-30 04:00:00
SHP-38917,Humira (Adalimumab),Chennai,Delhi ,BlueDart,0,2025-08-14 00:00:00,2025-08-15 10:00:00
SHP-84032,Insulin Glargine,Mumbai,Delhi ,DHL,0,12/08/2025 00:00,2025-08-14 14:00:00
SHP-26989,Humira (Adalimumab),Mumbai,Mumbai,FedEx,0,2025-10-21 00:00:00,2025-10-23 03:00:00
SHP-48435,Insulin Glargine,Bangalore,hyderabad,BlueDart,0,26/09/2025 00:00,2025-09-27 22:00:00
SHP-96060,Amoxicillin,Mumbai,Hyderabad,Delhivery,0,15/09/2025 00:00,2025-09-17 11:00:00
SHP-47004,Amoxicillin,Hyderabad,Bangalore,Delhivery,0,2025-03-08 00:00:00,2025-03-09 08:00:00
SHP-24519,Humira (Adalimumab),Chennai,delhi,FedEx,0,2025-12-02 00:00:00,2025-12-03 19:00:00
SHP-57539,Humira (Adalimumab),Delhi,Delhi ,FedEx,0,2025-04-08 00:00:00,2025-04-11 00:00:00
SHP-46835,COVID-19 mRNA Vaccine,Chennai,Hyderabad,Delhivery,0,2025-10-19 00:00:00,2025-10-21 12:00:00
SHP-86100,Humira (Adalimumab),Mumbai,Mumbai,BlueDart,0,2025-02-22 00:00:00,2025-02-24 20:00:00
SHP-97788,COVID-19 mRNA Vaccine,Delhi,Hyderabad ,DHL,0,2025-05-06 00:00:00,2025-05-07 07:00:00
SHP-13157,Amoxicillin,Bangalore,Mumbai,Shadowfax,0,2025-07-02 00:00:00,2025-07-02 20:00:00
SHP-68801,Amoxicillin,Chennai,Delhi ,FedEx,0,2025-11-15 00:00:00,2025-11-17 16:00:00
SHP-33482,Insulin Glargine,Delhi,Bangalore,Delhivery,0,2025-01-15 00:00:00,2025-01-16 18:00:00
SHP-39449,Amoxicillin,Delhi,Chennai,BlueDart,0,2025-01-30 00:00:00,2025-01-31 20:00:00
SHP-38941,COVID-19 mRNA Vaccine,Delhi,Delhi,FedEx,0,2025-02-21 00:00:00,2025-02-22 00:00:00
SHP-77420,Humira (Adalimumab),Hyderabad,Mumbai,BlueDart,0,2025-08-24 00:00:00,2025-08-25 10:00:00
SHP-80148,Insulin Glargine,Chennai,Hyderabad,FedEx,0,2025-10-31 00:00:00,2025-11-01 13:00:00
SHP-41191,COVID-19 mRNA Vaccine,Delhi,delhi ,Delhivery,0,2025-04-15 00:00:00,2025-04-17 00:00:00
SHP-97080,Humira (Adalimumab),Chennai,Bangalore,BlueDart,0,2025-12-25 00:00:00,2025-12-27 19:00:00
SHP-19183,Insulin Glargine,Delhi,Mumbai,,0,2025-09-26 00:00:00,2025-09-27 12:00:00
SHP-80628,Amoxicillin,Bangalore,Hyderabad,BlueDart,0,2025-09-14 00:00:00,2025-09-16 11:00:00
SHP-18139,COVID-19 mRNA Vaccine,Bangalore,Chennai,FedEx,0,2025-07-20 00:00:00,2025-07-21 18:00:00
SHP-87527,Humira (Adalimumab),Bangalore,Mumbai,Shadowfax,0,2025-12-27 00:00:00,2025-12-27 13:00:00
SHP-96633,Insulin Glargine,Mumbai,Hyderabad,Shadowfax,0,2025-04-13 00:00:00,2025-04-14 09:00:00
SHP-98430,Insulin Glargine,Delhi,Chennai,DHL,0,2025-05-06 00:00:00,2025-05-07 19:00:00
SHP-90105,Amoxicillin,Mumbai,Hyderabad,DHL,0,2025-06-18 00:00:00,2025-06-20 02:00:00
SHP-15245,Humira (Adalimumab),Chennai,Chennai,,0,2025-01-09 00:00:00,2025-01-09 12:00:00
SHP-52347,Amoxicillin,Mumbai,Chennai,BlueDart,0,2025-10-28 00:00:00,2025-10-28 14:00:00
SHP-25198,Amoxicillin,Chennai,Chennai ,DHL,0,2025-05-12 00:00:00,2025-05-13 19:00:00
SHP-56932,Humira (Adalimumab),Chennai,Hyderabad,FedEx,0,2025-06-15 00:00:00,2025-06-16 21:00:00
SHP-88542,Humira (Adalimumab),Chennai,Chennai ,Shadowfax,0,2025-09-16 00:00:00,2025-09-18 18:00:00
SHP-40847,Humira (Adalimumab),Mumbai,Mumbai,BlueDart,0,2025-05-28 00:00:00,2025-05-30 05:00:00
SHP-10926,COVID-19 mRNA Vaccine,Delhi,Bangalore,Shadowfax,0,24/11/2025 00:00,2025-11-25 04:00:00
SHP-94787,Humira (Adalimumab),Mumbai,Bangalore,BlueDart,0,2025-08-11 00:00:00,2025-08-11 18:00:00
SHP-21129,Insulin Glargine,Delhi,Chennai,DHL,0,2025-08-05 00:00:00,2025-08-05 13:00:00
SHP-54716,Amoxicillin,Delhi,Bangalore,DHL,0,2025-05-03 00:00:00,2025-05-05 06:00:00
SHP-98484,COVID-19 mRNA Vaccine,Chennai,Bangalore ,Delhivery,0,2025-12-30 00:00:00,2026-01-01 03:00:00
SHP-63149,Humira (Adalimumab),Mumbai,Chennai,BlueDart,0,2025-01-11 00:00:00,2025-01-12 04:00:00
SHP-83820,COVID-19 mRNA Vaccine,Delhi,Chennai,FedEx,0,24/08/2025 00:00,2025-08-25 23:00:00
SHP-54182,Humira (Adalimumab),Bangalore,Mumbai,DHL,0,2025-01-12 00:00:00,2025-01-12 20:00:00
SHP-41350,COVID-19 mRNA Vaccine,Delhi,Delhi,Delhivery,0,2025-09-02 00:00:00,2025-09-04 17:00:00
SHP-94793,Amoxicillin,Bangalore,Hyderabad,DHL,0,2025-01-11 00:00:00,2025-01-13 12:00:00
SHP-35529,Amoxicillin,Mumbai,Chennai ,Shadowfax,0,01/04/2025 00:00,2025-04-03 18:00:00
SHP-42306,Insulin Glargine,Mumbai,Chennai,DHL,0,21/07/2025 00:00,2025-07-23 04:00:00
SHP-27310,Insulin Glargine,Mumbai,Bangalore,BlueDart,1,31/07/2025 00:00,2025-08-01 19:00:00
SHP-17214,Humira (Adalimumab),Delhi,Mumbai,Delhivery,0,25/05/2025 00:00,2025-05-28 00:00:00
SHP-63031,Amoxicillin,Hyderabad,Bangalore,BlueDart,0,2025-03-10 00:00:00,2025-03-11 03:00:00
SHP-61540,COVID-19 mRNA Vaccine,Delhi,Chennai ,FedEx,0,2025-08-05 00:00:00,2025-08-07 20:00:00
SHP-65780,COVID-19 mRNA Vaccine,Delhi,Chennai,FedEx,0,15/10/2025 00:00,2025-10-16 06:00:00
SHP-64146,COVID-19 mRNA Vaccine,Chennai,Bangalore,DHL,0,2025-05-30 00:00:00,2025-05-30 17:00:00
SHP-35208,Insulin Glargine,Chennai,Chennai,Delhivery,0,2025-06-03 00:00:00,2025-06-03 12:00:00
SHP-12705,COVID-19 mRNA Vaccine,Delhi,Delhi,Delhivery,0,2025-03-24 00:00:00,2025-03-25 06:00:00
SHP-36181,Insulin Glargine,Bangalore,Hyderabad,Delhivery,0,2025-06-15 00:00:00,2025-06-17 01:00:00
SHP-14145,Insulin Glargine,Chennai,hyderabad,Delhivery,0,2025-10-24 00:00:00,2025-10-26 22:00:00
SHP-20265,Humira (Adalimumab),Delhi,Hyderabad,,0,2025-11-17 00:00:00,2025-11-19 10:00:00
SHP-78098,COVID-19 mRNA Vaccine,Hyderabad,Delhi,BlueDart,0,2025-12-31 00:00:00,2026-01-02 09:00:00
SHP-64615,COVID-19 mRNA Vaccine,Bangalore,Chennai,DHL,0,2025-01-28 00:00:00,2025-01-28 20:00:00
SHP-34111,Amoxicillin,Mumbai,Bangalore ,BlueDart,0,2025-07-29 00:00:00,2025-07-30 07:00:00
SHP-36411,Humira (Adalimumab),Delhi,Mumbai,Shadowfax,0,2025-12-25 00:00:00,2025-12-26 18:00:00
SHP-88112,Amoxicillin,Delhi,Chennai,Shadowfax,1,2025-04-09 00:00:00,2025-04-11 23:00:00
SHP-44242,Humira (Adalimumab),Bangalore,Delhi ,BlueDart,0,2025-05-26 00:00:00,2025-05-28 04:00:00
SHP-31316,COVID-19 mRNA Vaccine,Chennai,Delhi,DHL,0,2025-12-20 00:00:00,2025-12-21 21:00:00
SHP-56156,Insulin Glargine,Chennai,Hyderabad ,FedEx,0,2025-06-25 00:00:00,2025-06-27 02:00:00
SHP-95621,Insulin Glargine,Chennai,Chennai,DHL,0,2025-03-04 00:00:00,2025-03-06 12:00:00
SHP-36074,Insulin Glargine,Mumbai,hyderabad,FedEx,1,2025-07-14 00:00:00,2025-07-16 17:00:00
SHP-99522,Insulin Glargine,Bangalore,Mumbai,DHL,0,2025-03-03 00:00:00,2025-03-03 23:00:00
SHP-79797,Insulin Glargine,Bangalore,Hyderabad,Delhivery,0,2025-02-28 00:00:00,2025-03-02 14:00:00
SHP-18440,Amoxicillin,Chennai,Mumbai,Delhivery,0,2025-03-11 00:00:00,2025-03-12 04:00:00
SHP-77982,Humira (Adalimumab),Chennai,Delhi,Shadowfax,0,05/12/2025 00:00,2025-12-08 00:00:00
SHP-91130,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad ,Shadowfax,0,2025-09-23 00:00:00,2025-09-25 21:00:00
SHP-52992,Amoxicillin,Hyderabad,hyderabad,BlueDart,0,2025-11-05 00:00:00,2025-11-06 00:00:00
SHP-43110,Humira (Adalimumab),Delhi,Bangalore ,FedEx,0,19/08/2025 00:00,2025-08-21 12:00:00
SHP-72208,Insulin Glargine,Delhi,Delhi ,Delhivery,0,2025-08-19 00:00:00,2025-08-21 00:00:00
SHP-90279,Humira (Adalimumab),Bangalore,Bangalore,DHL,0,04/12/2025 00:00,2025-12-06 00:00:00
SHP-64797,Humira (Adalimumab),Bangalore,Mumbai ,,0,2025-05-30 00:00:00,2025-06-01 15:00:00
SHP-58372,Insulin Glargine,Mumbai,Mumbai,DHL,0,2025-04-01 00:00:00,2025-04-02 00:00:00
SHP-59563,Insulin Glargine,Mumbai,Delhi,Delhivery,1,2025-09-28 00:00:00,2025-09-29 05:00:00
SHP-97943,Insulin Glargine,Hyderabad,Mumbai ,Delhivery,0,2025-07-28 00:00:00,2025-07-30 03:00:00
SHP-29165,COVID-19 mRNA Vaccine,Delhi,Delhi,Delhivery,0,2025-06-05 00:00:00,2025-06-05 20:00:00
SHP-88699,Insulin Glargine,Hyderabad,Mumbai,Delhivery,0,2025-02-09 00:00:00,2025-02-11 05:00:00
SHP-33634,COVID-19 mRNA Vaccine,Hyderabad,Chennai ,DHL,0,2025-02-03 00:00:00,2025-02-04 06:00:00
SHP-43216,Insulin Glargine,Delhi,Hyderabad,BlueDart,0,2025-04-09 00:00:00,2025-04-10 03:00:00
SHP-82829,COVID-19 mRNA Vaccine,Mumbai,Chennai,Delhivery,0,2025-01-01 00:00:00,2025-01-02 06:00:00
SHP-34478,Humira (Adalimumab),Delhi,Delhi,Shadowfax,0,2025-08-14 00:00:00,2025-08-14 17:00:00
SHP-31432,Amoxicillin,Chennai,Delhi,BlueDart,0,2025-11-23 00:00:00,2025-11-24 08:00:00
SHP-59127,Humira (Adalimumab),Chennai,Chennai ,Shadowfax,0,04/03/2025 00:00,2025-03-06 02:00:00
SHP-46559,Humira (Adalimumab),Chennai,Hyderabad,DHL,0,14/06/2025 00:00,2025-06-16 02:00:00
SHP-64126,Insulin Glargine,Bangalore,Hyderabad,Delhivery,0,2025-03-07 00:00:00,2025-03-08 23:00:00
SHP-19614,COVID-19 mRNA Vaccine,Mumbai,Bangalore,BlueDart,0,18/09/2025 00:00,2025-09-20 05:00:00
SHP-56888,Amoxicillin,Mumbai,Mumbai ,Delhivery,0,23/11/2025 00:00,2025-11-24 09:00:00
SHP-44732,Insulin Glargine,Bangalore,Bangalore ,Delhivery,1,2025-10-27 00:00:00,2025-10-27 18:00:00
SHP-49434,Insulin Glargine,Hyderabad,Hyderabad,,0,2025-11-10 00:00:00,2025-11-10 22:00:00
SHP-15810,Insulin Glargine,Chennai,chennai ,Delhivery,0,2025-10-25 00:00:00,2025-10-26 08:00:00
SHP-56224,Humira (Adalimumab),Chennai,Mumbai,Delhivery,0,30/11/2025 00:00,2025-12-01 09:00:00
SHP-19867,COVID-19 mRNA Vaccine,Hyderabad,chennai,FedEx,0,2025-09-25 00:00:00,2025-09-27 10:00:00
SHP-14394,COVID-19 mRNA Vaccine,Delhi,Bangalore,FedEx,0,2025-04-17 00:00:00,2025-04-19 04:00:00
SHP-94772,Amoxicillin,Delhi,Delhi,BlueDart,0,2025-04-22 00:00:00,2025-04-23 11:00:00
SHP-67931,COVID-19 mRNA Vaccine,Mumbai,Chennai,BlueDart,0,14/11/2025 00:00,2025-11-15 13:00:00
SHP-78597,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Delhivery,0,2025-10-30 00:00:00,2025-11-01 16:00:00
SHP-36926,Insulin Glargine,Mumbai,Bangalore ,,0,2025-11-07 00:00:00,2025-11-09 06:00:00
SHP-85419,Insulin Glargine,Delhi,Bangalore,BlueDart,0,2025-11-13 00:00:00,2025-11-14 10:00:00
SHP-39239,Humira (Adalimumab),Hyderabad,Delhi,Delhivery,0,2025-12-25 00:00:00,2025-12-26 01:00:00
SHP-32918,Insulin Glargine,Mumbai,Delhi ,Shadowfax,0,2025-03-25 00:00:00,2025-03-26 11:00:00
SHP-82733,Insulin Glargine,Chennai,Delhi,FedEx,0,27/05/2025 00:00,2025-05-29 02:00:00
SHP-77495,Insulin Glargine,Chennai,Mumbai,BlueDart,0,2025-08-07 00:00:00,2025-08-09 04:00:00
SHP-68810,Insulin Glargine,Hyderabad,Delhi,Delhivery,0,2025-01-16 00:00:00,2025-01-18 21:00:00
SHP-50098,Humira (Adalimumab),Delhi,Delhi,FedEx,0,2025-10-04 00:00:00,2025-10-06 16:00:00
SHP-50170,Insulin Glargine,Chennai,Delhi,DHL,0,2025-03-29 00:00:00,2025-03-30 18:00:00
SHP-69957,Amoxicillin,Chennai,Chennai,FedEx,0,2025-01-18 00:00:00,2025-01-19 10:00:00
SHP-62242,Amoxicillin,Bangalore,Delhi,Delhivery,0,2025-05-20 00:00:00,2025-05-21 00:00:00
SHP-28150,Amoxicillin,Mumbai,mumbai,Shadowfax,0,2025-02-25 00:00:00,2025-02-26 05:00:00
SHP-48207,Amoxicillin,Delhi,Bangalore,DHL,0,2025-01-29 00:00:00,2025-01-30 13:00:00
SHP-85403,Insulin Glargine,Mumbai,Chennai,DHL,0,2025-11-27 00:00:00,2025-11-28 06:00:00
SHP-77624,Amoxicillin,Delhi,Hyderabad,DHL,0,2025-03-14 00:00:00,2025-03-16 07:00:00
SHP-78227,Insulin Glargine,Chennai,Delhi,BlueDart,0,2025-10-22 00:00:00,2025-10-23 20:00:00
SHP-45477,Humira (Adalimumab),Bangalore,Bangalore,Delhivery,0,06/02/2025 00:00,2025-02-08 20:00:00
SHP-37082,Amoxicillin,Mumbai,bangalore,DHL,0,2025-01-22 00:00:00,2025-01-24 09:00:00
SHP-11072,COVID-19 mRNA Vaccine,Chennai,Chennai ,FedEx,0,2025-11-08 00:00:00,2025-11-08 14:00:00
SHP-49929,Amoxicillin,Delhi,Hyderabad,Shadowfax,0,2025-01-10 00:00:00,2025-01-12 05:00:00
SHP-48443,Amoxicillin,Mumbai,Mumbai,Delhivery,1,2025-07-30 00:00:00,2025-07-31 13:00:00
SHP-74490,Insulin Glargine,Mumbai,bangalore,FedEx,0,2025-11-25 00:00:00,2025-11-25 20:00:00
SHP-40908,Amoxicillin,Chennai,Bangalore ,BlueDart,0,2025-06-21 00:00:00,2025-06-22 22:00:00
SHP-17479,COVID-19 mRNA Vaccine,Mumbai,Bangalore,DHL,0,13/10/2025 00:00,2025-10-15 13:00:00
SHP-57590,Insulin Glargine,Bangalore,Bangalore,FedEx,0,15/03/2025 00:00,2025-03-16 04:00:00
SHP-42412,Insulin Glargine,Bangalore,Chennai,Delhivery,0,2025-06-20 00:00:00,2025-06-20 22:00:00
SHP-95237,Humira (Adalimumab),Chennai,Hyderabad,FedEx,0,2025-09-23 00:00:00,2025-09-25 22:00:00
SHP-81582,Humira (Adalimumab),Delhi,Bangalore,BlueDart,0,2025-12-09 00:00:00,2025-12-10 13:00:00
SHP-62235,Amoxicillin,Chennai,Mumbai,Shadowfax,1,2025-02-24 00:00:00,2025-02-25 08:00:00
SHP-19281,Humira (Adalimumab),Bangalore,Mumbai,,0,2025-06-14 00:00:00,2025-06-14 16:00:00
SHP-10350,Humira (Adalimumab),Hyderabad,Delhi ,Delhivery,0,31/05/2025 00:00,2025-06-01 16:00:00
SHP-45617,Humira (Adalimumab),Hyderabad,Bangalore ,DHL,0,2025-12-27 00:00:00,2025-12-27 21:00:00
SHP-68215,Insulin Glargine,Mumbai,Bangalore,DHL,1,2025-11-06 00:00:00,2025-11-06 19:00:00
SHP-73533,Insulin Glargine,Mumbai,Bangalore,DHL,0,2025-01-31 00:00:00,2025-02-01 13:00:00
SHP-81267,Insulin Glargine,Hyderabad,Bangalore,FedEx,0,2025-10-17 00:00:00,2025-10-18 21:00:00
SHP-96466,Humira (Adalimumab),Bangalore,Bangalore,FedEx,0,2025-04-26 00:00:00,2025-04-28 04:00:00
SHP-47269,Insulin Glargine,Mumbai,Mumbai,Shadowfax,0,12/07/2025 00:00,2025-07-14 20:00:00
SHP-68682,Humira (Adalimumab),Chennai,Hyderabad,BlueDart,0,2025-02-27 00:00:00,2025-03-01 17:00:00
SHP-68607,Insulin Glargine,Chennai,Hyderabad,Delhivery,0,04/10/2025 00:00,2025-10-05 11:00:00
SHP-92360,Insulin Glargine,Bangalore,delhi,FedEx,0,2025-06-24 00:00:00,2025-06-25 01:00:00
SHP-86604,COVID-19 mRNA Vaccine,Mumbai,Mumbai,DHL,0,2025-09-19 00:00:00,2025-09-20 06:00:00
SHP-85830,Amoxicillin,Chennai,Bangalore ,BlueDart,0,2025-05-17 00:00:00,2025-05-19 01:00:00
SHP-40266,Humira (Adalimumab),Mumbai,Hyderabad,Delhivery,0,2025-03-06 00:00:00,2025-03-08 04:00:00
SHP-63280,COVID-19 mRNA Vaccine,Mumbai,Chennai,Delhivery,1,13/04/2025 00:00,2025-04-15 17:00:00
SHP-65991,Insulin Glargine,Chennai,Chennai,Delhivery,1,2025-10-30 00:00:00,2025-11-01 09:00:00
SHP-81526,Humira (Adalimumab),Hyderabad,Chennai ,Delhivery,0,2025-05-16 00:00:00,2025-05-17 03:00:00
SHP-46556,Insulin Glargine,Chennai,Bangalore,Shadowfax,1,20/02/2025 00:00,2025-02-21 08:00:00
SHP-64268,Amoxicillin,Bangalore,bangalore,Delhivery,0,01/08/2025 00:00,2025-08-02 04:00:00
SHP-40707,COVID-19 mRNA Vaccine,Delhi,Delhi ,BlueDart,0,2025-12-20 00:00:00,2025-12-22 03:00:00
SHP-80761,Amoxicillin,Chennai,Delhi,FedEx,0,2025-01-20 00:00:00,2025-01-20 19:00:00
SHP-51254,COVID-19 mRNA Vaccine,Mumbai,Delhi ,BlueDart,0,2025-01-04 00:00:00,2025-01-05 15:00:00
SHP-99440,Insulin Glargine,Mumbai,Chennai,DHL,0,2025-02-15 00:00:00,2025-02-18 00:00:00
SHP-12608,Amoxicillin,Chennai,Bangalore,Shadowfax,0,12/03/2025 00:00,2025-03-13 10:00:00
SHP-36298,Amoxicillin,Delhi,Chennai,Shadowfax,0,2025-12-21 00:00:00,2025-12-22 07:00:00
SHP-85529,Insulin Glargine,Chennai,delhi ,DHL,0,2025-10-04 00:00:00,2025-10-04 22:00:00
SHP-99730,Amoxicillin,Delhi,Bangalore,,0,2025-01-03 00:00:00,2025-01-04 05:00:00
SHP-56482,Humira (Adalimumab),Delhi,Mumbai,BlueDart,0,12/10/2025 00:00,2025-10-14 01:00:00
SHP-42722,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,DHL,0,15/01/2025 00:00,2025-01-16 12:00:00
SHP-87609,COVID-19 mRNA Vaccine,Mumbai,Hyderabad,Delhivery,1,2025-07-05 00:00:00,2025-07-05 16:00:00
SHP-46660,COVID-19 mRNA Vaccine,Mumbai,delhi,Delhivery,0,2025-07-01 00:00:00,2025-07-01 12:00:00
SHP-51394,Humira (Adalimumab),Delhi,Chennai ,FedEx,1,2025-05-11 00:00:00,2025-05-12 14:00:00
SHP-32404,COVID-19 mRNA Vaccine,Mumbai,Mumbai,BlueDart,0,2025-02-11 00:00:00,2025-02-13 21:00:00
SHP-64678,Insulin Glargine,Hyderabad,bangalore ,BlueDart,0,2025-12-20 00:00:00,2025-12-21 14:00:00
SHP-79076,Amoxicillin,Delhi,chennai,DHL,0,2025-08-28 00:00:00,2025-08-29 14:00:00
SHP-27711,Humira (Adalimumab),Mumbai,delhi,DHL,0,2025-03-19 00:00:00,2025-03-21 04:00:00
SHP-70038,COVID-19 mRNA Vaccine,Hyderabad,Chennai ,Delhivery,0,03/09/2025 00:00,2025-09-05 23:00:00
SHP-99207,Insulin Glargine,Bangalore,Delhi,BlueDart,0,2025-12-22 00:00:00,2025-12-23 15:00:00
SHP-46779,Amoxicillin,Mumbai,Hyderabad,BlueDart,0,2025-12-04 00:00:00,2025-12-04 21:00:00
SHP-25503,Amoxicillin,Hyderabad,Hyderabad,Shadowfax,0,2025-10-06 00:00:00,2025-10-08 21:00:00
SHP-15828,Humira (Adalimumab),Chennai,Chennai ,FedEx,0,2025-09-25 00:00:00,2025-09-26 15:00:00
SHP-37027,Humira (Adalimumab),Chennai,mumbai,FedEx,0,2025-05-02 00:00:00,2025-05-03 12:00:00
SHP-28398,Humira (Adalimumab),Hyderabad,Bangalore,Delhivery,0,2025-09-03 00:00:00,2025-09-05 04:00:00
SHP-13074,Insulin Glargine,Delhi,Delhi,,0,2025-01-26 00:00:00,2025-01-28 07:00:00
SHP-67440,Insulin Glargine,Delhi,Bangalore,Shadowfax,0,2025-07-02 00:00:00,2025-07-03 03:00:00
SHP-50423,Humira (Adalimumab),Mumbai,Hyderabad,BlueDart,0,2025-10-27 00:00:00,2025-10-29 07:00:00
SHP-49128,COVID-19 mRNA Vaccine,Chennai,Mumbai,DHL,0,2025-09-26 00:00:00,2025-09-26 14:00:00
SHP-44068,Amoxicillin,Delhi,Mumbai,Delhivery,0,20/07/2025 00:00,2025-07-22 05:00:00
SHP-66559,Amoxicillin,Delhi,Bangalore,FedEx,0,21/07/2025 00:00,2025-07-21 15:00:00
SHP-18631,Insulin Glargine,Chennai,Hyderabad,BlueDart,0,2025-03-30 00:00:00,2025-03-31 15:00:00
SHP-41549,Amoxicillin,Bangalore,bangalore,Delhivery,0,2025-08-12 00:00:00,2025-08-14 10:00:00
SHP-77405,COVID-19 mRNA Vaccine,Delhi,Chennai ,FedEx,0,27/06/2025 00:00,2025-06-29 17:00:00
SHP-70971,Amoxicillin,Hyderabad,Mumbai ,BlueDart,1,2025-04-15 00:00:00,2025-04-16 12:00:00
SHP-88183,Insulin Glargine,Mumbai,Mumbai,Shadowfax,1,2025-11-19 00:00:00,2025-11-20 15:00:00
SHP-35345,Insulin Glargine,Delhi,Chennai,Delhivery,0,2025-12-31 00:00:00,2026-01-02 21:00:00
SHP-22657,COVID-19 mRNA Vaccine,Delhi,Hyderabad ,BlueDart,0,2025-12-04 00:00:00,2025-12-06 14:00:00
SHP-63680,COVID-19 mRNA Vaccine,Bangalore,Mumbai,FedEx,1,26/05/2025 00:00,2025-05-26 14:00:00
SHP-95929,Amoxicillin,Hyderabad,delhi,FedEx,0,2025-03-17 00:00:00,2025-03-19 04:00:00
SHP-90010,Amoxicillin,Mumbai,Delhi ,Shadowfax,0,22/04/2025 00:00,2025-04-22 17:00:00
SHP-11365,Insulin Glargine,Delhi,Hyderabad,Delhivery,0,2025-12-11 00:00:00,2025-12-13 11:00:00
SHP-92238,COVID-19 mRNA Vaccine,Mumbai,Chennai ,Delhivery,0,2025-05-30 00:00:00,2025-05-31 18:00:00
SHP-19501,COVID-19 mRNA Vaccine,Chennai,Bangalore ,BlueDart,0,2025-05-05 00:00:00,2025-05-06 09:00:00
SHP-94603,COVID-19 mRNA Vaccine,Delhi,Hyderabad ,FedEx,0,2025-06-06 00:00:00,2025-06-07 09:00:00
SHP-26145,Amoxicillin,Delhi,Bangalore ,FedEx,0,12/07/2025 00:00,2025-07-13 19:00:00
SHP-45010,COVID-19 mRNA Vaccine,Chennai,Hyderabad,Shadowfax,0,03/10/2025 00:00,2025-10-05 12:00:00
SHP-94843,Insulin Glargine,Bangalore,Delhi,Shadowfax,0,2025-08-05 00:00:00,2025-08-07 12:00:00
SHP-37597,Insulin Glargine,Delhi,Chennai,Delhivery,0,2025-06-05 00:00:00,2025-06-07 13:00:00
SHP-56571,Amoxicillin,Mumbai,Delhi,FedEx,0,2025-09-07 00:00:00,2025-09-09 11:00:00
SHP-19334,Humira (Adalimumab),Hyderabad,Chennai,BlueDart,0,2025-12-12 00:00:00,2025-12-13 08:00:00
SHP-12445,Amoxicillin,Mumbai,Bangalore,DHL,1,2025-10-15 00:00:00,2025-10-15 20:00:00
SHP-54358,Humira (Adalimumab),Bangalore,Hyderabad,BlueDart,0,2025-05-30 00:00:00,2025-05-30 13:00:00
SHP-98759,COVID-19 mRNA Vaccine,Hyderabad,Mumbai,Shadowfax,0,2025-06-21 00:00:00,2025-06-22 12:00:00
SHP-33491,Amoxicillin,Mumbai,Mumbai,BlueDart,0,2025-01-29 00:00:00,2025-01-31 22:00:00
SHP-26050,Insulin Glargine,Mumbai,Chennai,FedEx,0,30/04/2025 00:00,2025-04-30 21:00:00
SHP-75307,COVID-19 mRNA Vaccine,Chennai,Chennai,Delhivery,0,2025-02-04 00:00:00,2025-02-04 18:00:00
